Agent	Network	Start_Date	End_Date	Percent_Complete	Name	Lat(dec_deg)	Long(dec_deg)
2549	D06311	01-Jul-1945	28-Feb-1959	90	Waitahora,Te Pa	-40.333	176.167
5384	I50862	01-Jul-1905	31-Jan-1959	100	Portobello	-45.833	170.65
1484	A65131	01-Jan-1928	31-Dec-1958	100	Nagle Cove	-36.167	175.35
3229	E05331	01-Mar-1955	31-Dec-1958	100	Oroua Downs	-40.383	175.333
3751	E96511	01-Jan-1956	31-Dec-1958	100	Otupae	-39.533	176.1
3121	D97032	01-Jan-1948	31-Dec-1958	100	Whakamahi	-39.067	177.383
5035	H40781	01-May-1942	31-Dec-1958	70	Pentland Hills	-44.7	170.817
5418	I57472	01-Apr-1954	31-Dec-1958	70	Te Anau Hotel	-45.417	167.717
2720	D78831	01-Aug-1946	31-Oct-1958	100	Ruatoria	-37.883	178.333
3237	E05362	01-Sep-1902	30-Sep-1958	90	Palmerston Nth B.H.S.	-40.35	175.617
6633	W67608	01-Jul-1958	31-Aug-1958	100	Katafaga - Lau	-17.517	-178.7
2654	D15253	01-Jan-1954	31-Aug-1958	100	Martinborough,Cannock	-41.267	175.583
5105	H41811	01-Oct-1947	31-Aug-1958	100	Morven 2	-44.833	171.133
3006	D96641	01-Oct-1948	31-Aug-1958	90	Big Hill Stn	-39.6	176.4
5333	I50661	01-Jan-1941	31-Aug-1958	90	Waikouaiti	-45.6	170.667
1726	B85291	01-May-1926	31-Jul-1958	100	Kinleith 1	-38.283	175.9
1378	A64541	01-Jan-1944	31-Jul-1958	80	Makarau	-36.567	174.467
1628	B76731	01-Jan-1934	31-Jul-1958	70	Te Puke	-37.784	176.317
4086	F39551	01-Jan-1948	30-Jun-1958	100	Bruce Bay Mahitahi	-43.583	169.5
2806	D87691	01-Nov-1890	30-Jun-1958	80	Patutahi	-38.617	177.9
2457	D05941	01-Nov-1948	31-May-1958	100	Mangatariri Valley	-40.95	175.467
5054	H41121	01-Sep-1915	30-Apr-1958	100	Geraldine 2	-44.1	171.25
5196	I49341	01-Nov-1947	30-Apr-1958	90	Hunter Valley	-44.333	169.417
2249	C85811	01-Jul-1946	31-Mar-1958	100	Clovelly	-38.883	175.133
4314	G13541	01-Aug-1948	28-Feb-1958	100	Top Valley, Lower	-41.55	173.417
5182	I49221	01-Jul-1953	28-Feb-1958	100	Upper Makarora	-44.233	169.233
1140	A53551	01-Jan-1908	28-Feb-1958	100	Wekaweka	-35.567	173.55
4145	G03791	01-Apr-1936	28-Feb-1958	90	Waiua	-40.767	173.9
2556	D06341	01-Nov-1949	31-Jan-1958	60	Te Tohe	-40.317	176.417
4280	G13361	01-Sep-1956	31-Dec-1957	100	Canvastown 1	-41.322	173.668
2846	D87941	01-Jan-1946	31-Dec-1957	100	Clydebank	-38.967	177.467
2059	C75111	01-Jan-1945	31-Dec-1957	100	Paparimu Heald Ak	-37.117	175.117
2976	D96473	01-Jan-1937	31-Dec-1957	100	Rissington,Awanui	-39.45	176.717
2904	D88511	01-Aug-1946	30-Sep-1957	100	Pukeakura	-38.517	178.1
2188	C85041	01-Jul-1921	30-Sep-1957	100	Waikeria	-38.083	175.417
4277	G13331	01-Jan-1931	31-Aug-1957	100	Maitai	-41.3	173.367
2471	D05962	01-Apr-1945	31-Aug-1957	100	Masterton	-40.95	175.667
5131	I40942	01-Jan-1953	31-Aug-1957	90	Danseys Pass	-44.967	170.483
1749	B86051	01-Jan-1930	31-Aug-1957	90	Lake Rotoma	-38.067	176.583
3319	E05904	01-May-1952	31-Aug-1957	70	Paraparaumu,Smiths Fm	-40.959	175.075
2788	D87561	01-Jun-1951	31-Jul-1957	100	Amia Rere	-38.55	177.667
3439	E14381	01-Jan-1943	31-Jul-1957	90	Rongotai Airfield	-41.317	174.8
5020	H40475	01-Jan-1916	31-Jul-1957	80	Mt Nimrod 1	-44.417	170.783
4886	H32651	01-Jan-1904	30-Jun-1957	100	Otahuna	-43.667	172.583
5202	I49391	01-Sep-1899	30-Jun-1957	90	Benmore	-44.35	169.983
4414	G14602	01-Feb-1949	30-Jun-1957	30	Seddon School	-41.667	174.067
1764	B86123	01-Feb-1945	31-May-1957	100	Rotorua Aero 1	-38.159	176.254
1332	A64211	01-Mar-1950	30-Apr-1957	100	Arapaoa, Hukatere	-36.2	174.183
4639	H31062	01-Nov-1952	30-Apr-1957	100	Broad Stream Bealey	-43.033	171.65
1897	B87231	01-Jan-1924	30-Apr-1957	100	Inveraan	-38.25	177.3
2772	D87541	01-Jan-1949	31-Mar-1957	90	Marewa	-38.55	177.45
1842	B86603	01-Jul-1951	28-Feb-1957	100	Wairakei	-38.617	176.067
5285	I50171	01-Apr-1949	31-Dec-1956	100	Maheno	-45.133	170.767
4694	H31562	01-Jul-1909	31-Dec-1956	100	Rudstone	-43.545	171.699
3485	E15111	01-Jan-1947	31-Dec-1956	100	Te Marua	-41.1	175.1
4833	H32401	01-Jul-1926	31-Dec-1956	80	Pukeura	-43.4	172.017
1187	A53871	01-Nov-1948	30-Nov-1956	80	Mamaranui Junc	-35.833	173.75
4866	H32569	01-Nov-1952	30-Nov-1956	70	Opawa	-43.55	172.667
5476	I58511	01-Dec-1904	31-Oct-1956	30	Mossburn,Centre Hill	-45.583	168.133
4954	H32911	01-Feb-1945	31-Jul-1956	100	Dorie	-43.9	172.133
5493	I58741	01-Mar-1949	31-Jul-1956	100	Lumsden 1	-45.733	168.45
2297	C94081	01-Jan-1927	31-Jul-1956	100	Tangarakau	-39.017	174.867
4226	G13171	01-Oct-1948	30-Jun-1956	100	Tuna Bay	-41.1	173.767
1548	B75371	01-Jul-1951	30-Jun-1956	100	Waitekauri	-37.383	175.767
2642	D15231	01-Oct-1949	31-May-1956	90	South Downs	-41.267	175.35
4221	G13151	01-Apr-1933	31-May-1956	80	Whangamoa	-41.133	173.55
2322	C94221	01-Jul-1882	30-Apr-1956	100	Inglewood, Riversdale	-39.2	174.217
4762	H31881	01-Feb-1945	31-Mar-1956	100	Ashburton,Dromore	-43.833	171.85
5233	I49821	01-Apr-1947	31-Mar-1956	80	Lochar	-44.883	169.283
3875	F12833	01-Sep-1949	29-Feb-1956	100	Crystal Creek	-41.817	172.383
3317	E05902	01-Jan-1937	31-Jan-1956	100	Paraparaumu Pwd	-40.917	175.017
4158	G12092	01-Jan-1944	31-Jan-1956	90	Nelson,Riwaka	-41.067	172.983
5448	I58072	01-Apr-1953	31-Dec-1955	100	Frankton Aero	-45.017	168.75
5915	J18900	01-May-1907	31-Dec-1955	100	Hawaii, Kaanapali	20.917	-156.683
3276	E05621	01-Apr-1933	31-Dec-1955	100	Levin	-40.617	175.283
1729	B85492	01-Sep-1929	31-Dec-1955	100	T T T Block	-38.417	175.967
1825	B86521	01-Sep-1930	31-Dec-1955	100	Tahorakuri	-38.567	176.233
1794	B86314	01-Oct-1929	31-Dec-1955	90	Atkinsons Block	-38.3	176.1
4948	H32881	01-Jan-1934	31-Dec-1955	90	Carews Peak	-43.817	172.867
4878	H32621	01-Jan-1944	31-Dec-1955	80	Burnham	-43.617	172.283
1054	A53171	01-Oct-1918	31-Dec-1955	80	Kaeo	-35.1	173.783
3139	D97121	01-Jun-1937	31-Dec-1955	80	Mohaka	-39.117	177.2
5204	I49431	01-Mar-1953	31-Dec-1955	70	Bendigo	-44.417	169.317
2315	C94171	01-Jul-1905	31-Dec-1955	70	Whangamomona	-39.15	174.75
2529	D06201	01-Apr-1945	30-Nov-1955	90	Dannevirke,Tahoraiti	-40.217	176.083
5447	I58071	01-Nov-1920	31-Oct-1955	100	Frankton	-45.017	168.717
2617	D15121	01-May-1889	31-Oct-1955	90	Summit	-41.15	175.2
1718	B85271	01-May-1930	31-Oct-1955	90	Waikato Block	-38.217	175.717
2273	C93291	01-Jun-1951	30-Sep-1955	100	Puniho Road	-39.25	173.933
5417	I57471	01-Feb-1936	30-Sep-1955	80	Te Anau, Salmon Hatchery	-45.417	167.717
4201	G12671	01-Sep-1947	30-Sep-1955	70	Atapo	-41.617	172.767
4868	H32571	01-Jan-1947	31-Jul-1955	100	New Brighton 2	-43.533	172.733
2168	C84861	01-Jun-1951	30-Jun-1955	100	Ahititi	-38.867	174.633
5512	I58901	01-Jan-1896	30-Jun-1955	70	Nightcaps	-45.967	168.017
3590	E95211	01-Jan-1952	31-May-1955	100	Dromorne	-39.233	175.183
4012	F22031	01-May-1948	31-May-1955	90	Glenroy	-42.067	172.333
4468	G23181	01-Apr-1891	31-May-1955	40	Woodbank	-42.133	173.883
3407	E1429D	01-Jan-1941	30-Apr-1955	100	Lower Hutt, Birch St	-41.217	174.9
4180	G12392	01-Sep-1947	30-Apr-1955	90	Hogden Valley	-41.35	172.933
3432	E14371	01-Dec-1918	31-Mar-1955	100	Wellington,Brooklyn	-41.317	174.75
2801	D87671	01-Aug-1946	28-Feb-1955	90	Ngatapa,Hylands	-38.6	177.767
5786	I68211	01-May-1949	31-Jan-1955	100	Otahuti,Elderslea	-46.233	168.167
1268	A54651	01-Aug-1948	31-Dec-1954	100	Ngunguru	-35.633	174.517
2509	D06071	01-Jan-1937	31-Dec-1954	100	Omakere Stn	-40.083	176.783
2040	C75012	01-Jan-1944	31-Dec-1954	100	Orum Home	-37.033	175.1
2721	D78832	01-Aug-1942	31-Dec-1954	100	Ruatoria,Wairere	-37.883	178.317
4837	H32413	01-Jan-1946	31-Dec-1954	90	Darfield 2	-43.483	172.1
2851	D87962	01-Aug-1913	31-Dec-1954	90	Mangaone Valley	-38.967	177.683
6561	V88011	01-Jun-1936	31-Dec-1954	90	Naqaraituva - Namosi	-18.033	178.133
2349	C95101	01-Jun-1948	31-Dec-1954	80	Te Rata	-39.1	175.067
5103	H41710	01-Jan-1949	31-Dec-1954	70	Studholme	-44.733	171.117
5504	I58821	01-Jan-1951	31-Aug-1954	100	Castledowns	-45.85	168.283
4148	G03881	01-Oct-1943	31-Aug-1954	100	Manuwhakapakapa	-40.883	173.8
2957	D96351	01-Jan-1943	31-Jul-1954	100	Hawkestone	-39.35	176.533
4739	H31760	01-May-1885	31-Jul-1954	90	Winchmore	-43.783	171.667
2105	C75821	01-Nov-1899	31-Jul-1954	80	Hamilton	-37.8	175.283
1759	B86101	01-Mar-1907	30-Jun-1954	60	Mamaku	-38.1	176.067
2573	D06531	01-Jan-1946	31-May-1954	90	Pukeruru	-40.517	176.35
1778	B86201	01-Jan-1930	30-Apr-1954	90	Tokoroa Block	-38.267	176.017
5838	I69001	01-Jan-1949	30-Apr-1954	90	Waikaka Valley	-46.05	169.067
4440	G22391	01-Nov-1949	30-Apr-1954	50	Clarence Acc House	-42.398	172.955
5013	H40382	01-Oct-1947	31-Jan-1954	90	Nimrod Downs	-44.367	170.8
1422	A64862	01-Jan-1945	31-Dec-1953	100	Auckland, Henderson 2	-36.883	174.617
4861	H32564	01-Aug-1938	31-Dec-1953	100	Christchurch	-43.517	172.667
3592	E95231	01-Mar-1950	31-Dec-1953	100	Erua State Farm	-39.233	175.35
5098	H41601	01-Jan-1925	31-Dec-1953	100	Hunter 1	-44.617	171.033
4786	H31991	01-Jun-1934	31-Dec-1953	100	Kinkora	-43.9	171.983
2463	D05951	01-Oct-1948	31-Dec-1953	100	Masterton Waterworks	-40.933	175.567
3874	F12832	01-Oct-1933	31-Dec-1953	100	Murchison	-41.833	172.333
2653	D15252	01-Jan-1908	31-Dec-1953	100	Ngarara	-41.233	175.55
2586	D06811	01-Apr-1928	31-Dec-1953	100	The Taipos	-40.817	176.167
3060	D96842	01-Jan-1939	31-Dec-1953	100	Tikokino	-39.817	176.45
3264	E05463	01-Nov-1923	31-Dec-1953	100	Tiritea 1	-40.417	175.667
4784	H31982	01-Jan-1939	31-Dec-1953	100	Wakanui	-43.967	171.867
1469	A64972	01-Sep-1942	31-Dec-1953	90	Onehunga B.Council 1	-36.917	174.783
2717	D78823	01-Aug-1946	31-Dec-1953	90	Ruatoria, Waiorongomai	-37.85	178.233
2714	D78811	01-Sep-1913	30-Sep-1953	100	Pakihiroa	-37.85	178.1
2698	D78721	01-Feb-1946	30-Sep-1953	100	Puketawhero	-37.783	178.233
1158	A53661	01-Jan-1914	30-Sep-1953	80	Whatoro	-35.683	173.683
4436	G22191	01-Jan-1944	31-Aug-1953	20	Tarndale	-42.188	172.936
3994	F21811	01-Sep-1947	31-Jul-1953	90	Upper Kokatahi	-42.867	171.1
3695	E95832	01-Jul-1950	30-Jun-1953	100	Mangamahu	-39.817	175.367
4330	G13591	01-Apr-1948	30-Jun-1953	100	St Leonards	-41.5	173.967
4248	G13241	01-Jul-1950	31-Mar-1953	100	Whangamoa 4	-41.217	173.45
5314	I50411	01-Jul-1919	28-Feb-1953	100	Robertslee	-45.45	170.133
4760	H31872	01-Jun-1934	28-Feb-1953	100	Winchmore Mixed Farm	-43.833	171.717
3128	D97071	01-Jan-1946	31-Dec-1952	100	Clonkeen	-39	177.733
1341	A64311	01-Nov-1934	31-Dec-1952	100	Kaipara Heads	-36.367	174.167
2389	D05492	01-Jan-1934	31-Dec-1952	100	Makairo Mangahuia	-40.4	175.983
3241	E05366	01-Jan-1941	31-Dec-1952	100	Palmerston North	-40.35	175.633
2733	D87191	01-Aug-1946	31-Dec-1952	100	Puketahore	-38.15	177.917
1835	B86571	01-Dec-1945	31-Dec-1952	100	Te Whaiti 2	-38.567	176.75
1533	B75181	01-Aug-1932	31-Dec-1952	100	Wharekawa	-37.172	175.853
4909	H32701	01-Jan-1902	31-Dec-1952	70	Rakaia	-43.75	172.033
1528	B75151	01-Nov-1936	31-Oct-1952	100	Thames Aero	-37.15	175.5
4471	G23191	01-Jun-1944	31-Oct-1952	80	Clarence	-42.15	173.933
2697	D78711	01-Feb-1946	31-Jul-1952	100	Kiritahi	-37.733	178.15
5858	I69231	01-Nov-1929	31-Jul-1952	90	Clinton	-46.2	169.383
4128	F48801	01-Apr-1944	30-Jun-1952	100	Marian Camp	-44.817	168.083
5812	I68431	01-Aug-1900	30-Jun-1952	90	Invercargill	-46.4	168.367
4366	G13742	01-Jan-1936	30-Apr-1952	100	Berridale	-41.7	173.483
1762	B86121	01-Apr-1923	31-Mar-1952	90	Rotorua,Sophia St	-38.15	176.25
1670	B76992	01-May-1947	31-Mar-1952	90	Whakatane 2	-37.967	176.967
1465	A64964	01-Nov-1924	29-Feb-1952	100	Cornwallis	-36.983	174.6
2123	C75942	01-Dec-1917	29-Feb-1952	100	Roto O Rangi 1	-37.985	175.451
1763	B86122	01-May-1940	31-Jan-1952	60	Rotorua,Golf Links	-38.15	176.25
4773	H31931	01-Jun-1949	31-Dec-1951	100	Carew	-43.95	171.383
5857	I69211	01-Jan-1938	31-Dec-1951	100	Craigdale	-46.233	169.183
5032	H40751	01-May-1916	31-Dec-1951	100	Hakataramea	-44.767	170.583
5288	I50181	01-Jan-1913	31-Dec-1951	100	Kuriheka	-45.167	170.833
1329	A64131	01-Jan-1929	31-Dec-1951	100	Maungaturoto	-36.1	174.367
4235	G13202	01-Dec-1947	31-Dec-1951	100	Moutere Bluff	-41.217	173.083
2209	C85311	01-Jan-1910	31-Dec-1951	100	Te Kuiti	-38.333	175.167
2515	D06102	01-Jan-1948	31-Dec-1951	100	Umutaoroa 2	-40.117	176.033
3934	F21281	01-Feb-1945	31-Dec-1951	100	Waiuta 2	-42.283	171.817
1721	B85283	01-Aug-1929	31-Dec-1951	90	Maraetai Block No 1	-38.267	175.867
6630	W67601	01-May-1937	31-Dec-1951	80	Lomaloma-Lau	-17.283	-178.967
4244	G13231	01-Jul-1862	31-Dec-1951	80	Nelson	-41.275	173.295
36156	J83002	01-Jan-1914	31-Oct-1951	100	Ci Aitutaki, Arutanga	-18.8	-159.78
2530	D06202	01-Jan-1948	30-Sep-1951	100	Oringi	-40.267	176.017
4638	H31061	01-Apr-1867	30-Sep-1951	70	Bealey	-43.017	171.6
3105	D96961	01-Oct-1926	31-Jul-1951	100	Waipawa 2	-39.933	176.6
2811	D87701	01-Jan-1929	31-Jul-1951	90	Hopuruahine	-38.7	177.083
5125	I40852	01-Feb-1949	31-Jul-1951	90	Otekaike School	-44.817	170.567
4876	H32611	01-Jan-1932	30-Jun-1951	100	Dunsandel A	-43.65	172.183
3618	E95442	01-Sep-1945	30-Jun-1951	100	Rangataua	-39.433	175.45
2192	C85121	01-Jan-1923	30-Apr-1951	100	Otorohanga	-38.183	175.217
5047	H41041	01-Jun-1934	30-Apr-1951	90	Ealing, Strathmore	-44	171.467
4228	G13191	01-Sep-1912	30-Apr-1951	80	Yncyca	-41.133	173.933
4549	H23531	01-Mar-1923	31-Mar-1951	100	Emscote	-42.55	173.35
5067	H41201	01-Jun-1902	31-Mar-1951	100	Pleasant Point	-44.267	171.067
5618	I59491	01-Aug-1908	28-Feb-1951	100	Paerau	-45.417	169.95
3842	F12171	01-Apr-1923	31-Dec-1950	100	Asbestos Cottage	-41.117	172.7
4919	H32761	01-Oct-1948	31-Dec-1950	100	Ataahua, Kaituna	-43.783	172.667
5865	I69271	01-Apr-1890	31-Dec-1950	100	Balclutha Post Office	-46.233	169.733
4811	H32225	01-Apr-1950	31-Dec-1950	100	Carleton Eyre Barton	-43.283	172.25
5328	I50511	01-Jan-1931	31-Dec-1950	100	Middlemarch, Garthmyl 2	-45.517	170.117
3609	E95401	01-Aug-1930	31-Dec-1950	100	Pipiriki 1	-39.467	175.05
1095	A53361	01-Dec-1901	31-Dec-1950	100	Rangiahua	-35.3	173.667
5801	I68351	01-Mar-1910	31-Dec-1950	100	Roslin Estate	-46.35	168.533
2855	D87982	01-Jul-1936	31-Dec-1950	100	Tarewa	-38.933	177.8
2688	D15551	01-Jan-1937	31-Dec-1950	100	Tora Station	-41.517	175.5
1406	A64752	01-Jan-1943	31-Dec-1950	100	Waimauku 1	-36.767	174.5
5463	I58291	01-Dec-1947	31-Dec-1950	90	Lower Nevis	-45.233	168.967
5815	I68434	01-Jan-1937	31-Dec-1950	70	Invercargill 2	-46.4	168.35
4835	H32411	01-Feb-1937	31-Oct-1950	100	Kimberley	-43.433	172.133
4580	H30591	01-Aug-1940	31-Oct-1950	90	Mount Potts	-43.567	170.933
5474	I58501	01-May-1949	31-Oct-1950	80	Mararoa,The Gorge	-45.55	168
1961	C74081	01-Nov-1943	31-Aug-1950	100	Mangere	-37	174.8
4504	G23462	01-Jan-1945	31-Aug-1950	90	Kaikoura	-42.417	173.683
4735	H31741	01-Jun-1934	30-Jun-1950	100	Buccleugh	-43.7	171.483
1669	B76991	01-Jan-1922	30-Jun-1950	100	Whakatane	-37.967	176.967
3736	E95951	01-Nov-1897	31-May-1950	100	Hunterville	-39.933	175.567
3864	F12771	01-Sep-1938	31-May-1950	100	Tophouse Aero 1	-41.767	172.75
31826	J84319	01-May-1934	31-May-1950	90	Rarotonga Radio Station	-21.192	-158.8085
4531	H22862	01-Aug-1927	31-Jan-1950	100	Balmoral	-42.833	172.683
3545	E94453	01-Jun-1946	31-Jan-1950	100	Omoana,Holmwood	-39.417	174.55
4801	H32141	01-Jan-1937	31-Dec-1949	100	Okuku Pass	-43.117	172.45
3227	E05321	01-Jan-1923	31-Dec-1949	100	Tangimoana	-40.303	175.239
4082	F38961	01-Jan-1938	30-Sep-1949	100	Jacksons Bay	-43.983	168.617
2757	D87461	01-Jul-1928	31-Aug-1949	90	Totomiro	-38.4	177.667
2819	D87732	01-Sep-1926	31-May-1949	90	Waikatea Ruakituri	-38.75	177.367
4443	G22481	01-May-1946	31-May-1949	40	St James	-42.433	172.8
2581	D06701	01-Jan-1903	30-Apr-1949	100	Annedale	-40.75	176.067
4535	H22921	01-Jan-1948	30-Apr-1949	100	Mt Whitnow	-42.933	172.283
4207	G12792	01-Jun-1948	30-Apr-1949	100	Red Hills	-41.75	172.967
2745	D87381	01-Apr-1911	30-Apr-1949	70	Whatatutu	-38.383	177.833
4840	H32422	01-Dec-1941	28-Feb-1949	100	Kirwee	-43.483	172.233
4550	H23532	01-Mar-1946	28-Feb-1949	100	Ngaroma	-42.583	173.317
1597	B75891	01-May-1922	28-Feb-1949	90	Kaimai School	-37.838	175.96
4345	G13661	01-Jan-1898	31-Jan-1949	100	Avondale	-41.683	173.633
3529	E94330	01-Dec-1937	31-Jan-1949	100	Stratford Aero	-39.317	174.317
5210	I49571	01-Jan-1948	31-Jan-1949	80	Dalrachney	-44.517	169.717
2900	D88501	01-Jan-1938	31-Dec-1948	100	Mangarara Station	-38.517	178.033
2542	D06261	01-Jan-1927	31-Dec-1948	100	Wharenui,Oban	-40.25	176.6
4557	H23621	01-Apr-1936	31-Dec-1948	100	Woodchester	-42.6	173.233
3851	F12401	01-May-1935	31-Dec-1948	90	Corbyvale	-41.483	172.05
5040	H40891	01-Jan-1947	31-Oct-1948	100	Waikakahi	-44.85	170.933
2487	D06021	01-May-1912	31-Oct-1948	20	Norsewood	-40.067	176.217
5109	H49181	01-Mar-1930	30-Sep-1948	100	Glenlyon	-44.167	169.867
4726	H31701	01-Jan-1948	30-Sep-1948	100	Mt Harper	-43.717	171.067
5229	I49741	01-Nov-1947	31-Aug-1948	100	Lindis Pass	-44.7	169.483
4163	G12192	01-Feb-1945	31-Jul-1948	50	Motueka 2	-41.133	172.983
5573	I59231	01-May-1918	31-May-1948	100	Earnscleugh	-45.217	169.317
4823	H32322	01-Dec-1938	31-May-1948	100	Oxford,Midlands	-43.333	172.233
4841	H32423	01-Dec-1947	31-May-1948	100	West Melton	-43.483	172.283
1307	A54901	01-May-1913	30-Apr-1948	50	Mangarata	-35.9	174
2163	C84681	01-Jan-1917	29-Feb-1948	100	Mangatoi	-38.683	174.817
5050	H41062	01-Feb-1935	29-Feb-1948	80	Eiffelton	-44.033	171.617
5796	I68321	01-Mar-1939	31-Jan-1948	90	Waitoru	-46.333	168.283
5068	H41202	01-Jan-1942	31-Dec-1947	100	Sutherlands	-44.267	171.033
2158	C84663	01-Mar-1940	30-Nov-1947	100	Awakino School 1	-38.667	174.65
5379	I50856	01-Jan-1941	30-Nov-1947	100	Dunedin,Beta St	-45.867	170.5
1318	A63092	01-Nov-1938	30-Sep-1947	100	Mititai	-36.017	173.933
1766	B86126	01-Jan-1886	30-Sep-1947	100	Rotorua Sanitorium	-38.133	176.25
5140	I41900	01-Apr-1916	31-Jul-1947	100	Steward Settlement	-44.917	171
3865	F12772	01-Oct-1918	31-Jul-1947	100	Twynham Stn Creek	-41.717	172.7
5031	H40750	01-Jul-1927	30-Jun-1947	100	Hakataramea,Glen Cary	-44.7	170.5
3891	F12881	01-Oct-1933	30-Jun-1947	100	Lake Rotoiti	-41.8	172.85
4768	H31923	01-Jan-1947	30-Jun-1947	100	Scotsburn	-43.933	171.25
4308	G13492	01-Sep-1907	30-Jun-1947	100	Spring Creek	-41.433	173.983
4150	G03981	01-Dec-1926	31-May-1947	90	Hamilton Bay	-40.983	173.85
2024	C74882	01-Dec-1925	31-May-1947	90	Raglan	-37.817	174.867
2526	D06171	01-May-1932	31-May-1947	90	Whakamutu Stn	-40.167	176.7
5505	I58831	01-Aug-1883	30-Apr-1947	80	Dipton	-45.883	168.35
4213	G13101	01-Feb-1945	28-Feb-1947	100	Motueka	-41.117	173
4775	H31942	01-Jun-1934	31-Jan-1947	100	Omagh	-43.9	171.4
4422	G14713	01-Jan-1922	31-Aug-1946	100	Grassmere 1	-41.75	174.117
2211	C85313	01-Jan-1941	31-Jul-1946	100	Te Kuiti 2	-38.333	175.167
1730	B85591	01-May-1930	30-Jun-1946	100	Mokai	-38.533	175.9
3480	E15105	01-Apr-1929	31-May-1946	100	Tirohanga	-41.15	175.017
2616	D15091	01-Jul-1926	31-Mar-1946	100	Glenlean	-41.033	175.933
3907	F20791	01-Jan-1866	31-Jan-1946	80	Hokitika Town	-42.722	170.963
5831	I68633	01-Dec-1929	31-Dec-1945	100	Hill Signal Stn	-46.617	168.333
5106	H41812	01-Jan-1916	31-Dec-1945	100	Morven 1	-44.817	171.1
5828	I68582	01-Dec-1904	31-Dec-1945	100	Waimahaka,Uplands	-46.533	168.817
1527	B75150	01-Jan-1923	31-Dec-1945	90	Thames 1	-37.133	175.5
3786	F02872	01-Apr-1933	30-Nov-1945	100	Takaka,Bu Bu	-40.85	172.733
4052	F30211	01-Feb-1935	30-Sep-1945	90	Okarito,5 Mile Beach	-43.267	170.117
2705	D78732	01-Dec-1924	30-Sep-1945	90	Wairoro	-37.767	178.35
2537	D06232	01-Mar-1943	30-Jun-1945	100	Waikopiro	-40.2	176.3
5501	I58772	01-Sep-1918	31-May-1945	20	Wendonside 1	-45.767	168.733
1387	A64571	01-Oct-1928	30-Apr-1945	100	Mahurangi Heads	-36.5	174.717
6115	J84308	01-Jan-1899	31-Mar-1945	100	Ci Raro Avarua	-21.2	-159.783
3179	E05111	01-Dec-1908	31-Mar-1945	100	Turakina ,Dalvey	-40.1	175.167
5161	I48841	01-Mar-1929	31-Dec-1944	100	Glenorchy	-44.867	168.4
2028	C74891	01-Jul-1914	31-Dec-1944	100	Raglan Para Iti	-37.817	174.9
4691	H31492	01-Jun-1916	31-Oct-1944	100	Coalgate	-43.467	171.967
3569	E94651	01-Jan-1923	31-Oct-1944	100	Kakaramea Hydro	-39.683	174.5
4246	G13233	01-Jan-1932	31-Aug-1944	90	Nelson,Atawhai	-41.233	173.333
3861	F12751	01-Jun-1921	31-Jul-1944	100	Gowan	-41.75	172.583
2686	D15531	01-Jan-1935	31-May-1944	100	Ngapotoki	-41.567	175.367
2512	D06081	01-Jul-1911	31-May-1944	100	Rangitapu	-40.033	176.8
5220	I49632	01-Oct-1915	30-Apr-1944	90	Maungawera	-44.65	169.317
2646	D15242	01-Aug-1908	31-Mar-1944	100	Martinborough	-41.217	175.45
5853	I69172	01-Jan-1930	31-Mar-1944	90	Pukekoma	-46.1	169.733
1324	A64111	01-Aug-1913	31-Dec-1943	70	Matakohe	-36.133	174.183
4399	G14203	01-May-1911	30-Nov-1943	80	Picton 1	-41.267	174.033
4800	H32131	01-Jan-1902	31-May-1943	100	Mt Thomas, Birch Hill	-43.183	172.317
5393	I50902	01-Jan-1930	31-May-1943	100	Waipori Falls	-45.9	170
4084	F38991	01-Jan-1906	31-Mar-1943	90	Okuru	-43.9	168.917
5480	I58561	01-Dec-1917	31-Jan-1943	100	Glenfalloch Stn	-45.55	168.667
1720	B85282	01-Jun-1931	31-Dec-1942	100	Tokoroa	-38.233	175.85
5310	I50381	01-Jan-1895	31-Dec-1942	90	Moeraki Est Hampden	-45.367	170.833
2469	D05960	01-Jan-1884	30-Nov-1942	90	Masterton,Essex St	-40.967	175.65
4340	G13631	01-Aug-1915	31-Aug-1942	100	Hartley Hills	-41.631	173.349
2773	D87542	01-Jan-1909	31-Aug-1942	100	Waimaha Tahora	-38.55	177.433
3644	E95551	01-Jan-1929	30-Jun-1942	100	Hiwira Raketapauma	-39.567	175.583
3514	E94291	01-Sep-1920	30-Jun-1942	100	Mangapurua Landing	-39.233	174.983
2080	C75411	01-Jan-1905	30-Jun-1942	100	Te Kauwhata	-37.417	175.15
4042	F30151	01-Sep-1926	31-May-1942	90	Hari Hari	-43.117	170.55
5809	I68383	01-Dec-1929	31-Mar-1942	100	Wyndham,Redan	-46.333	168.883
2374	D05382	01-Jun-1937	28-Feb-1942	80	Woodville,Saddle Rd	-40.3	175.8
5016	H40392	01-Jun-1921	31-Jan-1942	100	Cave,Te Wharua	-44.333	170.95
4785	H31990	01-Feb-1933	31-Jan-1942	100	Seafield	-43.917	171.933
5901	I69541	01-Apr-1914	31-Jan-1942	100	Tahakopa,Wharuarimu	-46.5	169.4
4108	F47692	01-Apr-1938	31-Dec-1941	100	Cleddau,No1 Camp	-44.683	167.933
1934	B87441	01-Jan-1914	31-Dec-1941	100	Koranga Valley	-38.433	177.433
1676	B77682	01-Jan-1914	31-Dec-1941	100	Maraehako	-37.667	177.817
